,DateTime,Close,WAP,Volume,High,Low,Time Received,VWAP
543,2022-05-03 13:03:00.000000,8.065,8.12145,1578,8.22,8.05,2022-05-04 00:29:02.169274,7.416137743168153
544,2022-05-03 13:04:00.000000,8.0,7.96818,2718,8.0693,7.9,2022-05-04 00:29:02.169274,7.421719457123729
545,2022-05-03 13:05:00.000000,8.0456,8.03544,759,8.11,7.99,2022-05-04 00:29:02.169274,7.423418048742171
546,2022-05-03 13:06:00.000000,8.17,8.12961,1138,8.19,8.055,2022-05-04 00:29:02.169274,7.426311022293023
547,2022-05-03 13:07:00.000000,8.0501,8.06612,861,8.15,8.0,2022-05-04 00:29:02.169274,7.428265663304795
548,2022-05-03 13:08:00.000000,8.035,8.05749,454,8.1,8.01,2022-05-04 00:29:02.169274,7.429262023885787
549,2022-05-03 13:09:00.000000,8.03,8.03047,835,8.1,8.0,2022-05-04 00:29:02.169274,7.4310714684480565
550,2022-05-03 13:10:00.000000,8.01,8.01188,1102,8.0683,8.0,2022-05-04 00:29:02.169274,7.433376483429181
551,2022-05-03 13:11:00.000000,7.9,7.91131,1370,8.01,7.8301,2022-05-04 00:29:02.169274,7.435676975830807
552,2022-05-03 13:12:00.000000,7.85,7.84867,1053,7.9,7.8,2022-05-04 00:29:02.169274,7.437197657828479
553,2022-05-03 13:13:00.000000,7.7974,7.81318,833,7.86,7.74,2022-05-04 00:29:02.169274,7.438245481559227
554,2022-05-03 13:14:00.000000,7.7976,7.79306,1065,7.87,7.77,2022-05-04 00:29:02.169274,7.439625747151112
555,2022-05-03 13:15:00.000000,7.69,7.68347,2419,7.8,7.57,2022-05-04 00:29:02.169274,7.441677804676483
556,2022-05-03 13:16:00.000000,7.6799,7.67856,1455,7.78,7.61,2022-05-04 00:29:02.169274,7.442912160981671
557,2022-05-03 13:17:00.000000,7.61,7.66996,950,7.73,7.61,2022-05-04 00:29:02.169274,7.443582186106126
558,2022-05-03 13:18:00.000000,7.68,7.66378,397,7.6978,7.62,2022-05-04 00:29:02.169274,7.443882417403017
559,2022-05-03 13:19:00.000000,7.71,7.69858,633,7.73,7.66,2022-05-04 00:29:02.169274,7.444432635898064
560,2022-05-03 13:20:00.000000,7.6856,7.69704,441,7.7277,7.66,2022-05-04 00:29:02.170264,7.444801267740232
561,2022-05-03 13:21:00.000000,7.67,7.70048,473,7.73,7.66,2022-05-04 00:29:02.170264,7.445188330936796
562,2022-05-03 13:22:00.000000,7.6987,7.67253,438,7.6999,7.66,2022-05-04 00:29:02.170264,7.445544959454242
563,2022-05-03 13:23:00.000000,7.37,7.45598,2825,7.69,7.24,2022-05-04 00:29:02.170264,7.4454295156411066
564,2022-05-03 13:24:00.000000,7.34,7.34582,2484,7.41,7.2601,2022-05-04 00:29:02.170264,7.444533155334008
565,2022-05-03 13:25:00.000000,7.44,7.40377,1310,7.47,7.3301,2022-05-04 00:29:02.170264,7.444398240819681
566,2022-05-03 13:26:00.000000,7.43,7.46159,748,7.4889,7.42,2022-05-04 00:29:02.170264,7.444402929865622
567,2022-05-03 13:27:00.000000,7.42,7.4242,802,7.48,7.3801,2022-05-04 00:29:02.170264,7.44435625315063
568,2022-05-03 13:28:00.000000,7.51,7.49251,1090,7.54,7.4201,2022-05-04 00:29:02.170264,7.44451935244697
569,2022-05-03 13:29:00.000000,7.4791,7.50838,979,7.59,7.37,2022-05-04 00:29:02.171228,7.444631818948694
570,2022-05-03 13:30:00.000000,7.4001,7.45552,492,7.504,7.4,2022-05-04 00:29:02.171228,7.444615888302423
571,2022-05-03 13:31:00.000000,7.36,7.37749,613,7.4239,7.34,2022-05-04 00:29:02.171228,7.444476308460174
572,2022-05-03 13:32:00.000000,7.35,7.25926,2343,7.37,7.16,2022-05-04 00:29:02.171228,7.443332812918769
573,2022-05-03 13:33:00.000000,7.35,7.3503,727,7.37,7.3023,2022-05-04 00:29:02.171228,7.443092601111628
574,2022-05-03 13:34:00.000000,7.385,7.37693,656,7.41,7.34,2022-05-04 00:29:02.171228,7.442956034401468
575,2022-05-03 13:35:00.000000,7.32,7.33797,320,7.39,7.3,2022-05-04 00:29:02.171228,7.442846806811565
576,2022-05-03 13:36:00.000000,7.38,7.3884,423,7.44,7.33,2022-05-04 00:29:02.171228,7.442766072404043
577,2022-05-03 13:37:00.000000,7.43,7.40423,604,7.44,7.37,2022-05-04 00:29:02.171228,7.4427091700568795
578,2022-05-03 13:38:00.000000,7.455,7.42536,722,7.47,7.37,2022-05-04 00:29:02.171228,7.442683709681369
579,2022-05-03 13:39:00.000000,7.525,7.48922,722,7.53,7.46,2022-05-04 00:29:02.171228,7.442827060001764
